"Hugg & Hall Equipment","7201 Scott Hamilton Dr., Little Rock AR 72209","501-562-1262 / 888-340-6808",http://www.hugghall.com/
"Hugg & Hall Equipment","1943 South West Avenue, El Dorado AR 71730","870-862-1262 / 888-340-6808",http://www.hugghall.com/
"Burke Handling Systems","3924 Highway 82 West, Leland MS 38756","662-378-9700 / 800-551-4501",http://www.burkehandling.com/
"Hugg & Hall Equipment","7101 South Zero Street, Ft. Smith AR 72903","479-648-3322 / 888-340-6808",http://www.hugghall.com/
"Hugg & Hall Equipment","2828 Quality Way, Jonesboro AR 72401","870-931-1262 / 888-340-6808",http://www.hugghall.com/
"Union City Forklift, Inc.","4056 Homewood Road, Memphis TN 38118","901-377-3330 / N/A",http://www.liftprousa.com/
"Hugg & Hall Equipment","331 Agnes Drive, Springdale AR 76762","479-361-1262 / 888-340-6808",http://www.hugghall.com/
"Louisiana Lift, Inc.","6847 Greenwood Dr. Shreveport LA 71133","318-631-5100",http://www.lalift.com/
"JJ Connell Co.","3015 N. Lester Jones Ave. Springfield, MO 65803","888-522-6099",http://www.jjconnellco.com/
"Burke Handling Systems","431 Hwy 49 South, Jackson MS 39218","601-939-6600 / 800-222-5400",http://www.burkehandling.com/
"Delta Materials Handling, Inc.","1984 McCullough Blvd Tupelo, MS 38801","662-844-5766",http://www.deltamat.com/Tupelo
"Union City Forklift, Inc.","2311 North 5th Street, Forklift Ctiy TN 38261","731-885-6900 / N/A",http://www.liftprousa.com/
"Louisiana Lift, Inc.","200 Windermere Blvd Alexandria LA 71303","318-448-3877",http://www.lalift.com/
"Associated Supply Company, Inc.","2602 E Front St, Tyler, TX 75702","903-593-0201",http://www.ascoeq.com/
"Burke Handling Systems","4286 Highway 69 South, Columbus MS 39704","662-327-6000 / 800-870-6005",http://www.burkehandling.com/
