"Burke Handling Systems","431 Hwy 49 South, Jackson MS 39218","601-939-6600 / 800-222-5400",http://www.burkehandling.com/
"Burke Handling Systems","7418 Rt 49 North, Hattisburg MS 39402","601-261-3300 / N/A",http://www.burkehandling.com/
"Burke Handling Systems","4286 Highway 69 South, Columbus MS 39704","662-327-6000 / 800-870-6005",http://www.burkehandling.com/
"Burke Handling Systems","3924 Highway 82 West, Leland MS 38756","662-378-9700 / 800-551-4501",http://www.burkehandling.com/
"Louisiana Lift dba Allift","1111 North Beltline Hwy., Mobile AL 36618","251-479-2909",http://www.alliftequipment.com/
"Delta Materials Handling, Inc.","1984 McCullough Blvd Tupelo, MS 38801","662-844-5766",http://www.deltamat.com/Tupelo
"Louisiana Lift, Inc.","15151 Airline Highway Baton Rouge LA 70879","225-753-5700",http://www.lalift.com/
"Louisiana Lift, Inc.","10299 Airline Hwy. St. Rose LA 70087","504-888-4870",http://www.lalift.com/
"KOAM Maintenance, LLC","4520 Selma Hwy Montgomery, AL 36108","334-744-3660",http://www.koammaint.com/
"BTL America LLC","2776 Gunter Park Drive, Unit E Montgomery, AL 36109","706-298-6492 / 334-707-5329",""
"Union City Forklift, Inc.","4056 Homewood Road, Memphis TN 38118","901-377-3330 / N/A",http://www.liftprousa.com/
"Lift Service Inc.","Lift Service Inc. 1110 Hwy. 20 Tuscumbia AL 35674","256-381-0021",https://liftserviceinc.com/
"Louisiana Lift, Inc.","200 Windermere Blvd Alexandria LA 71303","318-448-3877",http://www.lalift.com/
"Hugg & Hall Equipment","1943 South West Avenue, El Dorado AR 71730","870-862-1262 / 888-340-6808",http://www.hugghall.com/
"Hugg & Hall Equipment","7201 Scott Hamilton Dr., Little Rock AR 72209","501-562-1262 / 888-340-6808",http://www.hugghall.com/
